lon,lat,urban,region,n_births
-14.762463,16.588667,0,1,59
-14.74954,16.549045,1,1,75
-14.733798,15.257621,0,1,70
-14.732121,14.102931,0,1,101
-14.719312,14.446554,0,1,91
-14.710276,13.638301,0,1,93
-14.709945,13.990229,0,1,98
-14.70008,10.767102,0,1,29
-14.690142,13.948791,0,1,118
-14.66846,16.388702,0,1,71
-14.667768,14.499373,0,1,91
-14.657443,10.867872,0,1,65
-14.650991,12.791025,0,1,51
-14.647896,13.322626,0,1,89
-14.638456,14.055169,0,1,98
-14.637154,16.527068,1,1,22
-14.608098,14.118103,0,1,48
-14.605675,10.684453,1,1,15
-14.604066,10.679891,1,1,32
-14.595328,10.67246,1,1,32
-14.586497,16.419526,0,1,17
-14.581911,10.663123,1,1,12
-14.578108,16.583078,0,1,54
-14.576481,10.657682,1,1,32
-14.57315,13.991447,0,1,17
-14.559615,10.654532,1,1,17
-14.559604,10.647184,1,1,16
-14.559101,12.766414,0,1,93
-14.552407,10.58136,0,1,24
-14.550741,13.988211,1,1,61
-14.546734,14.430827,0,1,93
-14.534048,15.996254,0,1,43
-14.530474,10.649178,0,1,51
-14.49324,14.293209,0,1,96
-14.49207,10.39407,0,1,16
-14.481643,16.492156,0,1,52
-14.477951,13.814091,0,1,77
-14.473429,13.646249,0,1,125
-14.469816,14.113786,0,1,69
-14.450019,14.318323,0,1,46
-14.447565,16.455939,0,1,42
-14.446623,12.893846,0,1,43
-14.444964,16.60133,0,1,83
-14.439368,13.821821,0,1,28
-14.438423,15.252965,0,1,6
-14.437447,12.781369,0,1,50
-14.43618,10.785416,0,1,30
-14.418325,16.512485,0,1,62
-14.412987,10.229982,0,1,45
-14.410973,12.715498,0,1,52
-14.408937,11.044804,0,1,69
-14.408113,10.273928,0,1,29
-14.407606,10.706456,0,1,57
-14.394211,13.87829,0,1,108
-14.392274,10.77549,0,1,46
-14.379954,13.05854,0,1,114
-14.377879,13.139019,0,1,36
-14.351717,10.395713,0,1,50
-14.350072,16.432618,0,1,54
-14.314309,16.409861,1,1,48
-14.310075,13.627406,0,1,48
-14.309956,13.873161,0,1,83
-14.306489,10.927809,1,1,14
-14.305628,11.423159,0,1,59
-14.30522,16.377857,0,1,28
-14.303443,16.445389,0,1,41
-14.301744,10.56801,0,1,32
-14.289324,10.915247,1,1,17
-14.279053,10.971898,1,1,31
-14.278593,15.10607,0,1,35
-14.271586,10.741264,0,1,73
-14.266982,13.870676,0,1,37
-14.266928,13.681506,0,1,52
-14.250101,12.852239,0,1,96
-14.244392,10.936265,1,1,21
-14.239233,14.118131,0,1,89
-14.235689,12.782872,0,1,74
-14.227855,16.506218,0,1,71
-14.20616,12.928262,0,1,36
-14.199985,13.156534,0,1,114
-14.197513,10.716037,0,1,27
-14.19514,10.506438,0,1,74
-14.180474,12.919842,0,1,90
-14.176352,12.843701,0,1,43
-14.152951,13.114787,0,1,121
-14.148463,15.920647,0,1,70
-14.141623,16.298287,0,1,39
-14.137955,12.872402,0,1,58
-14.136487,16.291257,0,1,49
-14.135754,16.264065,0,1,9
-14.128581,16.30043,0,1,48
-14.128449,12.871849,0,1,86
-14.128018,13.130596,1,1,69
-14.126816,13.147206,1,1,51
-14.124671,13.105073,0,1,110
-14.123602,13.149142,1,1,28
-14.120875,10.475317,0,1,21
-14.1196,13.150243,1,1,44
-14.118237,12.887951,0,1,82
-14.112285,13.151431,1,1,25
-14.105101,16.250618,1,1,63
-14.103395,15.235795,0,1,78
-14.099828,13.151448,1,1,55
-14.09799,10.889797,1,1,22
-14.092347,11.214292,0,1,23
-14.090758,16.256035,1,1,25
-14.086031,16.195227,0,1,65
-14.084642,13.877383,0,1,73
-14.07704,12.932454,1,1,56
-14.042167,13.904074,0,1,39
-14.025947,12.945416,0,1,26
-14.02332,12.701919,0,1,35
-14.021218,16.193845,0,1,17
-14.006225,13.004475,0,1,82
-13.989515,11.311015,0,1,19
-13.98429,10.716379,0,1,26
-13.972646,16.235579,0,1,56
-13.972188,10.136701,0,1,18
-13.970019,16.154526,0,1,47
-13.965788,16.274312,0,1,76
-13.964968,11.128641,0,1,61
-13.963659,13.816234,0,1,66
-13.958872,13.834793,0,1,94
-13.954148,16.126518,1,1,43
-13.950574,12.755494,0,1,55
-13.950547,12.999075,0,1,71
-13.93652,14.172389,0,1,86
-13.927731,10.133877,0,1,39
-13.916095,11.503539,0,1,29
-13.911843,10.539253,0,1,55
-13.897654,10.550222,0,1,25
-13.896207,16.036895,0,1,49
-13.894367,12.805186,0,1,26
-13.876758,16.127684,0,1,22
-13.86979,13.590964,0,1,114
-13.865532,9.941345,0,1,56
-13.859219,15.259993,0,1,53
-13.855608,16.069672,0,1,63
-13.842979,13.916871,0,1,48
-13.839425,12.772896,0,1,101
-13.836979,9.958869,0,1,20
-13.830944,10.086766,0,1,27
-13.81438,10.890655,0,1,56
-13.804136,11.011006,1,1,11
-13.789202,11.097094,1,1,38
-13.782678,10.011787,0,1,65
-13.770186,13.094811,0,1,61
-13.768274,13.086977,0,1,70
-13.764075,16.103023,0,1,18
-13.762643,13.110341,0,1,103
-13.760005,13.172239,0,1,30
-13.754734,13.159778,0,1,31
-13.754033,13.158793,0,1,95
-13.750251,11.500062,0,1,29
-13.7474,12.950892,0,1,90
-13.744188,10.422654,0,1,34
-13.738206,16.01975,0,1,48
-13.736197,12.912299,0,1,59
-13.736121,16.122979,0,1,48
-13.724759,16.015481,0,1,25
-13.724548,9.499372,1,1,7
-13.722974,13.623095,0,1,40
-13.720891,10.284114,0,1,48
-13.713786,9.501078,1,1,6
-13.710515,9.506768,1,1,28
-13.70687,9.50934,1,1,26
-13.704753,16.01962,0,1,75
-13.701549,13.392397,0,1,77
-13.699653,13.77059,1,1,20
-13.689522,13.750824,1,1,40
-13.687008,9.543206,1,1,8
-13.682396,14.063562,0,1,42
-13.682354,13.77045,1,1,64
-13.680235,13.769235,1,1,32
-13.680042,9.550346,1,1,12
-13.675845,13.774871,1,1,25
-13.674916,9.535073,1,1,35
-13.67384,13.77879,1,1,43
-13.673831,13.7523,1,1,32
-13.673448,9.552015,1,1,10
-13.672167,13.427569,0,1,36
-13.671886,13.756246,1,1,14
-13.670896,9.553174,1,1,33
-13.670866,9.555565,1,1,17
-13.667616,13.776988,1,1,55
-13.66722,13.764066,1,1,60
-13.66651,9.539075,1,1,28
-13.665677,9.576926,1,1,39
-13.664359,9.547033,1,1,9
-13.664099,13.777205,1,1,7
-13.662486,9.560807,1,1,32
-13.661944,9.547538,1,1,10
-13.661019,9.553279,1,1,12
-13.660618,9.560256,1,1,29
-13.658886,9.579805,1,1,7
-13.656448,13.774752,1,1,39
-13.65472,9.564238,1,1,15
-13.654692,13.774474,1,1,20
-13.654262,9.55009,1,1,12
-13.65399,9.54843,1,1,9
-13.652651,9.583378,1,1,8
-13.650399,9.597279,1,1,37
-13.649168,9.560403,1,1,34
-13.648494,9.565809,1,1,13
-13.647822,9.591722,1,1,9
-13.647475,9.604132,1,1,4
-13.647432,9.558002,1,1,22
-13.646813999999999,15.973393,0,1,31
-13.646621,9.58699,1,1,28
-13.645743,9.570046,1,1,18
-13.645322,9.58559,1,1,11
-13.644755,13.776459,1,1,50
-13.6436,13.761583,1,1,17
-13.642966,11.668261,0,1,21
-13.642421,9.594054,1,1,8
-13.642088,9.563726,1,1,13
-13.641465,9.620403,1,1,50
-13.64124,9.55147,1,1,8
-13.641061,9.578513,1,1,4
-13.640931,9.566976,1,1,8
-13.640893,16.005203,0,1,33
-13.638853,9.569631,1,1,7
-13.63766,9.559776,1,1,47
-13.636391,9.591141,1,1,30
-13.635578,13.752795,1,1,44
-13.633293,9.583344,1,1,41
-13.629108,9.566067,1,1,34
-13.628768,9.599218,1,1,40
-13.627542,10.562751,0,1,19
-13.626059,9.578183,1,1,40
-13.625667,9.555568,1,1,12
-13.625292,16.092737,0,1,80
-13.624818,9.585866,1,1,39
-13.622203,9.597026,1,1,10
-13.621905,9.597723,1,1,44
-13.62096,9.575779,1,1,11
-13.620457,9.605355,1,1,29
-13.620278,9.585557,1,1,15
-13.618498,9.641183,1,1,47
-13.618166,9.576147,1,1,44
-13.617337,9.62844,1,1,17
-13.616879,11.212125,0,1,21
-13.616781,15.864883,0,1,60
-13.61622,9.60842,1,1,5
-13.616144,9.585986,1,1,35
-13.61531,9.579836,1,1,41
-13.614878,15.95561,0,1,25
-13.613794,9.620439,1,1,17
-13.612316,9.641175,1,1,32
-13.610219,9.591754,1,1,7
-13.609464,9.620959,1,1,11
-13.605878,9.578449,1,1,13
-13.604941,9.594289,1,1,6
-13.604204,9.624665,1,1,14
-13.602872,9.617602,1,1,37
-13.598264,9.593955,1,1,28
-13.597809,9.601774,1,1,34
-13.597468,9.610034,1,1,43
-13.595799,9.610198,1,1,38
-13.595577,15.963595,1,1,18
-13.590166,9.660326,1,1,33
-13.588602,15.977474,1,1,31
-13.585703,9.598623,1,1,15
-13.585207,9.609738,1,1,6
-13.584983,9.668772,1,1,32
-13.584432,10.360803,1,1,51
-13.581301,15.965439,1,1,11
-13.581052,9.643725,1,1,42
-13.580381,9.63583,1,1,55
-13.579133,10.355953,1,1,13
-13.574771,10.380952,1,1,14
-13.574615,9.633818,1,1,7
-13.572616,9.626306,1,1,33
-13.570391,9.899491,0,1,67
-13.567211,9.632582,1,1,13
-13.562524,9.651562,1,1,32
-13.56145,13.351517,0,1,54
-13.558963,9.651051,1,1,11
-13.558692,9.663787,1,1,44
-13.558573,10.372979,1,1,33
-13.558478,10.547038,0,1,42
-13.556244,9.673903,1,1,38
-13.555316,12.310335,0,1,71
-13.554284000000001,9.646006,1,1,11
-13.551661,9.654523,1,1,30
-13.550835,9.65955,1,1,42
-13.550437,9.652016,1,1,7
-13.547959,9.653779,1,1,32
-13.541627,9.662161,1,1,7
-13.540723,14.242828,0,1,63
-13.540037,9.673306,0,1,16
-13.531677,15.919419,0,1,29
-13.530873,11.177752,0,1,46
-13.521296,13.610741,0,1,112
-13.519645,9.798213,1,1,39
-13.517312,9.776627,1,1,48
-13.516495,9.797455,1,1,50
-13.51064,12.453502,0,1,16
-13.502396,15.80816,0,1,74
-13.501206,9.788744,1,1,26
-13.49612,9.686322,1,1,30
-13.493508,15.886943,0,1,111
-13.491985,9.694063,1,1,47
-13.491123,15.853096,0,1,28
-13.484712,9.707029,1,1,44
-13.482501,11.019101,0,1,29
-13.474229,9.71079,1,1,43
-13.448154,15.787567,0,1,63
-13.445954,9.331013,0,1,22
-13.444752,16.020295,0,1,114
-13.442451,10.218152,0,1,72
-13.43913,12.346098,0,1,13
-13.438191,15.875434,0,1,80
-13.437286,10.265805,0,1,25
-13.435736,15.725068,0,1,21
-13.429722,11.656222,0,1,27
-13.416031,15.608244,0,1,32
-13.414921,15.817528,0,1,33
-13.407925,15.72726,0,1,125
-13.406234,15.680846,0,1,32
-13.402331,16.059951,0,1,31
-13.393719,9.706488,1,1,20
-13.391203,15.659271,0,1,50
-13.382733,12.495837999999999,0,1,30
-13.382645,16.001274,0,1,94
-13.376491,9.449489,0,1,24
-13.370945,9.707635,1,1,18
-13.36444,9.692751,1,1,57
-13.356631,15.399741,0,1,65
-13.354975,10.75363,0,1,52
-13.349344,13.380351,0,1,63
-13.336071,12.411366,0,1,64
-13.334382,15.599615,1,1,81
-13.329831,15.894568,0,1,42
-13.321265,13.367121,0,1,40
-13.32004,15.622176,1,1,7
-13.318033,15.625351,1,1,30
-13.316383,15.602912,1,1,72
-13.315704,15.592755,1,1,20
-13.305286,12.48226,1,1,24
-13.301464,15.546791,0,1,67
-13.300657,12.490697,1,1,9
-13.299198,15.797192,0,1,95
-13.292337,15.541914,0,1,80
-13.292109,13.334122,0,1,62
-13.289491,15.509655,0,1,74
-13.287712,14.215394,0,1,94
-13.28265,8.42987,1,1,24
-13.282106,8.429918,1,1,41
-13.28188,8.42738,1,1,3
-13.280005,8.421314,1,1,42
-13.279539,8.451044,1,1,50
-13.2793,8.42445,1,1,24
-13.278135,8.449743,1,1,29
-13.274511,8.4303,1,1,52
-13.274508,8.451917,1,1,35
-13.272222,8.45522,1,1,14
-13.270661,8.438381,1,1,23
-13.27032,8.47735,1,1,17
-13.268417,8.491821,1,1,25
-13.267836,10.580595,0,1,67
-13.267137,10.353092,0,1,66
-13.265469,15.657773,1,1,55
-13.265335,8.48755,1,1,24
-13.2651,8.44525,1,1,31
-13.264119,8.955268,1,1,66
-13.26402,8.4598,1,1,13
-13.263584,8.471958,1,1,37
-13.26325,8.49133,1,1,16
-13.26295,8.4331,0,1,22
-13.260634,8.396269,0,1,37
-13.26017,8.47663,1,1,21
-13.25934,8.46313,1,1,17
-13.259203,15.673566,1,1,70
-13.254827,15.652768,1,1,21
-13.2546,8.46424,1,1,14
-13.25356,8.47469,1,1,14
-13.253236,8.45796,1,1,32
-13.252385,8.484047,1,1,35
-13.25221,15.668273,1,1,40
-13.25116,8.45711,1,1,16
-13.25042,8.46776,1,1,12
-13.25029,8.45754,1,1,20
-13.250146,8.436397,1,1,29
-13.249269,15.529232,0,1,81
-13.24889,8.48347,1,1,14
-13.248704,8.487679,1,1,48
-13.247798,8.477698,1,1,37
-13.2457,8.48665,1,1,22
-13.244955,8.468323,1,1,26
-13.243432,8.477167,1,1,11
-13.24334,8.47807,1,1,14
-13.243293,8.481193,1,1,40
-13.240992,8.475447,1,1,41
-13.237944,8.465379,1,1,44
-13.236484,8.42073,1,1,29
-13.235569,10.298808,0,1,36
-13.234776,8.466392,1,1,30
-13.234556,8.811052,0,1,28
-13.23428,8.48357,1,1,8
-13.233316,8.48807,1,1,32
-13.232744,8.657985,0,1,104
-13.232407,8.487789,1,1,17
-13.23179,8.48776,1,1,14
-13.23121,8.46449,1,1,13
-13.230441,14.269947,0,1,46
-13.22739,8.470867,1,1,53
-13.227,8.47574,1,1,8
-13.226903,8.489057,1,1,52
-13.224876,8.484375,1,1,16
-13.22478,8.48759,1,1,11
-13.2218,8.49011,1,1,8
-13.22167,8.48669,1,1,21
-13.22163,8.47545,1,1,8
-13.2213,8.47139,1,1,7
-13.221036,8.489015,1,1,71
-13.22069,8.4732,1,1,20
-13.220499,9.011845,0,1,33
-13.219477,8.490774,1,1,16
-13.21613,8.48298,1,1,13
-13.215476,8.66588,0,1,103
-13.21469,8.47538,1,1,28
-13.21418,8.4761,1,1,16
-13.214153,8.488078,1,1,42
-13.213949,8.486942,1,1,33
-13.212926,15.474425,0,1,38
-13.212347,10.977947,0,1,22
-13.212222,8.457946,1,1,34
-13.21123,8.46141,1,1,13
-13.20981,8.48403,1,1,20
-13.208692,8.472886,1,1,58
-13.207831,8.482479,1,1,41
-13.20764,8.479445,1,1,37
-13.20716,8.64427,1,1,16
-13.207,8.481,1,1,31
-13.206859,8.473918,1,1,35
-13.206344,8.460304,1,1,55
-13.205522,8.4753,1,1,37
-13.20552,8.47561,1,1,12
-13.204161,8.478407,1,1,33
-13.20407,11.766385,1,1,6
-13.201233,8.129802,0,1,25
-13.20055,8.59925,1,1,13
-13.1965,8.4647,1,1,14
-13.195765,8.462493,1,1,33
-13.19525,8.46797,1,1,16
-13.19485,9.384802,0,1,67
-13.194626,8.822343,0,1,96
-13.191083,8.606934,1,1,76
-13.18968,8.47026,1,1,20
-13.189181,11.166749,0,1,22
-13.18897,8.46835,1,1,13
-13.188516,15.400187,0,1,46
-13.187411,8.456345,1,1,68
-13.186425,8.478636,1,1,24
-13.185436,8.615523,1,1,63
-13.183002,8.465114,1,1,15
-13.182079,15.480575,1,1,35
-13.181328,15.479263,0,1,35
-13.177241,10.070307,0,1,25
-13.17679,8.45086,1,1,20
-13.174899,8.448846,1,1,48
-13.17394,8.64753,0,1,18
-13.173649,8.456891,1,1,38
-13.173474,8.449805,1,1,56
-13.17289,8.45769,1,1,9
-13.17245,8.44324,1,1,13
-13.17238,8.46299,1,1,8
-13.17178,8.44375,1,1,15
-13.171776,8.457018,1,1,27
-13.17145,8.46253,1,1,10
-13.171335,15.501145,1,1,60
-13.170254,8.462709,1,1,17
-13.16924,10.763115,0,1,36
-13.169086,8.457714,1,1,20
-13.16678,8.43511,1,1,9
-13.166626,13.693354,0,1,26
-13.166574,8.40142,0,1,44
-13.16626,8.53243,0,1,16
-13.164343,8.436083,1,1,58
-13.162552,10.434134,0,1,23
-13.16198,8.45437,1,1,16
-13.16173,8.43905,1,1,21
-13.158507,8.444288,1,1,35
-13.15589,8.43696,1,1,20
-13.14964,8.39251,0,1,29
-13.14895,8.40266,1,1,18
-13.146856,9.027472,0,1,73
-13.144852,15.362717,0,1,28
-13.135675,11.436693,0,1,17
-13.13242,8.36344,0,1,27
-13.131218,15.365458,1,1,76
-13.129444,8.420505,1,1,48
-13.126588,8.386096,1,1,47
-13.118543,9.431081,0,1,26
-13.111486,15.357953,0,1,78
-13.11095,8.400656,0,1,68
-13.10717,10.498173,0,1,89
-13.105053,11.888317,0,1,43
-13.100826,8.992958,0,1,59
-13.09895,8.97925,0,1,36
-13.098372,9.020937,0,1,47
-13.09667,8.22425,1,1,30
-13.09649,8.216192,1,1,65
-13.096332,8.379228,0,1,51
-13.09544,8.826248,0,1,131
-13.09202,8.35422,0,1,24
-13.090811,9.620103,0,1,31
-13.087348,8.227264,1,1,96
-13.08711,8.32735,1,1,20
-13.08638,8.77766,0,1,36
-13.085165,8.872065,0,1,73
-13.085079,8.224445,0,1,71
-13.07957,9.438801,1,1,15
-13.079212,12.689475,0,1,55
-13.078407,8.321338,1,1,72
-13.076112,8.566131,1,1,107
-13.074844,8.331442,1,1,54
-13.074632,8.902996,0,1,83
-13.071414,8.318839,1,1,94
-13.070613,8.331543,1,1,51
-13.067952,8.316106,1,1,57
-13.067915,10.251219,0,1,84
-13.06295,8.32162,0,1,29
-13.062721,11.203195,0,1,51
-13.06199,8.31265,1,1,35
-13.061878,8.328071,0,1,74
-13.059205,9.859124,0,1,64
-13.058993,15.441562,0,1,42
-13.05872,8.99867,0,1,25
-13.05778,8.31567,1,1,23
-13.056144,8.588423,1,1,37
-13.055621,11.491255,0,1,16
-13.05527,8.33523,1,1,35
-13.055202,8.323276,1,1,77
-13.054601,8.332328,1,1,61
-13.05277,8.279786,0,1,39
-13.052128,11.028689,0,1,21
-13.05169,8.35238,1,1,25
-13.04479,8.342048,1,1,84
-13.043478,10.623678,0,1,21
-13.041861,10.90558,1,1,32
-13.041256,10.900008,1,1,4
-13.038211,15.323758,0,1,38
-13.034809,8.911417,1,1,58
-13.03025,8.27093,0,1,26
-13.01838,15.238524,0,1,45
-13.017132,9.322955,0,1,63
-13.017055,10.308206,0,1,21
-13.01529,8.92787,0,1,36
-13.013637,15.344098,1,1,78
-13.013584,10.968984,0,1,36
-13.013325,9.235069,0,1,30
-13.012406,15.318581,0,1,46
-13.011809,8.939458,0,1,67
-13.004756,8.379324,0,1,87
-13.001034,9.09392,0,1,138
-12.998948,14.776043,0,1,112
-12.99541,8.8278,0,1,28
-12.99458,8.40061,0,1,26
-12.994284,11.00845,0,1,13
-12.99413,9.997095,0,1,25
-12.981837,8.879099,0,1,67
-12.981633,11.486594,0,1,52
-12.981327,8.312292,0,1,51
-12.97748,8.36733,0,1,37
-12.97487,8.99474,0,1,39
-12.971704,9.021472,1,1,98
-12.970026,15.469391,0,1,81
-12.96414,9.07038,0,1,34
-12.960207,8.303822,0,1,65
-12.957704,8.342601,0,1,40
-12.954155,9.990696,0,1,58
-12.949728,8.406457,0,1,67
-12.946058,15.188979,1,1,107
-12.93962,8.618839,0,1,103
-12.938135,9.017641,1,1,77
-12.937973,9.102655,0,1,91
-12.93242,8.99722,1,1,17
-12.932089,15.13053,0,1,24
-12.928881,9.621501,0,1,58
-12.923346,9.933263,0,1,24
-12.9216,9.10465,1,1,47
-12.921107,8.357789,0,1,57
-12.917937,9.105716,1,1,87
-12.914815,9.119132,1,1,55
-12.91089,9.23017,0,1,34
-12.908497,10.539305,0,1,64
-12.908075,10.52777,0,1,31
-12.905419,15.271447,0,1,48
-12.895009,9.215797,0,1,117
-12.894909,12.573811,0,1,33
-12.893729,9.074349,0,1,86
-12.886069,15.133108,0,1,91
-12.885377,7.987206,0,1,88
-12.884517,10.037184,1,1,56
-12.88076,9.14058,0,1,55
-12.878878,10.972777,0,1,6
-12.876848,8.78818,0,1,64
-12.876375,8.978483,0,1,132
-12.87263,8.09489,0,1,19
-12.871267,11.28495,0,1,33
-12.869773,9.501884,0,1,84
-12.869662,10.058895,1,1,13
-12.868717,15.26838,1,1,30
-12.866222,10.028285,1,1,12
-12.865062,10.97514,0,1,49
-12.861323,15.275579,1,1,61
-12.859928,10.051908,1,1,12
-12.85964,9.09414,0,1,27
-12.858568,13.830832,0,1,77
-12.857589,10.048559,1,1,50
-12.855976,11.988529,0,1,20
-12.8553,15.295197,0,1,99
-12.854295,10.059674,1,1,35
-12.853882,8.930753,0,1,59
-12.853803,9.153532,0,1,121
-12.850307,10.088452,0,1,55
-12.849009,9.219367,0,1,94
-12.848985,9.460626,0,1,22
-12.847466,7.591494,0,1,38
-12.845914,10.080614,1,1,16
-12.84114,8.78934,0,1,22
-12.836128,12.656908,0,1,9
-12.824869,8.094063,0,1,64
-12.822992,11.116331,0,1,39
-12.822825,8.308095,0,1,58
-12.82032,8.80691,0,1,25
-12.819554,12.550379,0,1,54
-12.81277,7.8283,0,1,29
-12.80868,8.07059,0,1,9
-12.807939,12.643432,1,1,41
-12.804434,12.526959,0,1,19
-12.801804,7.933258,0,1,104
-12.799555,10.539259,0,1,26
-12.79912,12.448083,0,1,46
-12.79197,11.339354,0,1,37
-12.785696,8.746149,1,1,74
-12.78346,8.76345,1,1,16
-12.782076,11.156503,0,1,18
-12.775719,11.161149,0,1,55
-12.774621,8.774994,1,1,62
-12.774122,8.760402,1,1,52
-12.77354,8.67338,0,1,19
-12.771331,8.297041,0,1,71
-12.769758,8.858787,0,1,142
-12.765733000000001,8.451284,0,1,84
-12.759517,10.313855,0,1,53
-12.757755,8.871042,0,1,110
-12.753951,9.027954,0,1,125
-12.752703,11.40767,0,1,50
-12.752327,8.800946,0,1,85
-12.75089,8.068455,0,1,62
-12.750097,9.172446,0,1,119
-12.746968,9.350014,0,1,34
-12.74306,8.75593,0,1,29
-12.738535,10.3472,0,1,61
-12.738308,15.051355,0,1,122
-12.737704,10.966424,0,1,11
-12.735856,12.452246,0,1,33
-12.734817,12.241338,0,1,40
-12.73372,9.0502300000000009,0,1,42
-12.73225,7.76522,0,1,35
-12.73097,11.169628,0,1,7
-12.726261,8.830944,0,1,90
-12.723407,11.049896,0,1,47
-12.700052,14.143526,0,1,52
-12.698391,15.033786,0,1,107
-12.696256,10.63608,0,1,65
-12.696203,8.864308,0,1,89
-12.695111,11.222368,0,1,29
-12.69222,9.77262,0,1,28
-12.692026,11.435761,0,1,36
-12.688543,9.399201,0,1,37
-12.687794,8.736842,0,1,110
-12.686748,11.310762,0,1,45
-12.68603,9.35134,0,1,51
-12.685042,11.409606,1,1,11
-12.680086,8.761947,0,1,86
-12.677511,8.446941,0,1,115
-12.676647000000001,11.530248,0,1,72
-12.67288,8.2172,0,1,21
-12.67202,8.94791,0,1,28
-12.66846,8.49403,0,1,23
-12.666462,9.393066,1,1,59
-12.665899,8.004586,0,1,100
-12.66444,9.40885,1,1,57
-12.663107,14.472799,0,1,74
-12.661351,9.273088,0,1,60
-12.661073,13.663157,0,1,75
-12.659182,11.216318,0,1,16
-12.65698,7.604751,0,1,32
-12.65516,7.97915,0,1,37
-12.648361,8.214464,0,1,72
-12.644425,9.115396,0,1,88
-12.64155,8.50421,0,1,31
-12.63955,9.0363,0,1,33
-12.637969,11.656502,0,1,23
-12.620469,8.232079,0,1,69
-12.604851,9.234274,0,1,63
-12.604809,7.814836,0,1,93
-12.604538,11.044128,0,1,58
-12.600702,11.306598,0,1,11
-12.598454,15.046378,0,1,39
-12.596054,10.611609,0,1,51
-12.596046,11.822102,0,1,34
-12.59338,8.83719,0,1,32
-12.586731,11.117185,0,1,42
-12.578346,11.03272,0,1,11
-12.575596000000001,9.46089,0,1,117
-12.573289,11.997876,0,1,38
-12.562928,11.867226,0,1,27
-12.558087,11.667222,0,1,16
-12.556767,9.429511,0,1,62
-12.5536,8.12647,0,1,23
-12.549562,7.459081,0,1,35
-12.549348,10.672741,0,1,21
-12.547958,11.589999,0,1,76
-12.547867,8.6965,1,1,50
-12.546722,15.032709,1,1,26
-12.545926,10.131563,0,1,60
-12.545887,15.021925,1,1,69
-12.544173,15.020122,1,1,70
-12.541067,8.682685,1,1,58
-12.54063,8.67755,1,1,28
-12.538093,12.021079,0,1,37
-12.535714,11.245323,0,1,34
-12.533611,14.829154,0,1,129
-12.53305,8.821044,0,1,72
-12.531692,8.585171,0,1,113
-12.530853,7.811537,0,1,77
-12.526791,11.172873,0,1,19
-12.526467,10.452887,0,1,22
-12.5239,7.54167,0,1,9
-12.52211,7.52574,1,1,23
-12.521446,11.484071,0,1,14
-12.51589,8.364875,0,1,115
-12.512077,13.550865,0,1,24
-12.511996,7.389073,0,1,18
-12.50482,7.5343,1,1,12
-12.50392,7.51693,1,1,14
-12.501673,8.838108,0,1,55
-12.500633,7.520982,1,1,27
-12.495964,11.262083,0,1,48
-12.49192,8.64423,0,1,21
-12.48882,8.82171,0,1,39
-12.488386,10.990739,0,1,33
-12.47907,8.93657,0,1,26
-12.478232,8.796559,0,1,54
-12.47508,8.68457,0,1,29
-12.475019,14.746106,0,1,99
-12.468664,14.922688,1,1,7
-12.465618,10.539647,0,1,23
-12.462746,8.715769,0,1,84
-12.461377,11.5611,0,1,15
-12.460452,7.536833,1,1,30
-12.459484,8.381399,0,1,90
-12.45946,7.94932,0,1,25
-12.441508,12.000987,0,1,23
-12.441409,11.270203,0,1,8
-12.438354,11.49157,0,1,36
-12.437769,8.211402,0,1,77
-12.435319,11.493058,0,1,13
-12.431826,10.943312,0,1,25
-12.429164,10.833788,0,1,35
-12.42875,7.46152,0,1,9
-12.428325,11.173046,0,1,17
-12.425881,11.091196,0,1,14
-12.423284,9.329946,0,1,77
-12.422943,12.701433,0,1,78
-12.422599,8.631181,0,1,114
-12.42094,8.47858,0,1,46
-12.420625,11.3209,0,1,46
-12.420499,8.150712,1,1,42
-12.41856,8.15255,1,1,18
-12.41446,7.95249,0,1,11
-12.413316,8.168215,1,1,58
-12.409904,11.06408,1,1,15
-12.407849,10.690059,0,1,18
-12.40645,8.06039,0,1,34
-12.406283,11.072327,1,1,70
-12.405482,11.058276,1,1,6
-12.398242,8.469194,0,1,91
-12.391783,9.504983,0,1,31
-12.390748,11.061201,1,1,36
-12.389036,12.547288,0,1,17
-12.385088,7.570476,0,1,36
-12.384475,7.975062,0,1,75
-12.38232,8.80147,0,1,39
-12.380133,8.205529,0,1,63
-12.377294,9.20888,0,1,70
-12.376799,11.342552,0,1,34
-12.37405,12.535403,0,1,44
-12.36884,8.41473,0,1,53
-12.366888,11.080554,0,1,46
-12.365911,11.18914,0,1,33
-12.36566,10.845493,0,1,8
-12.362927000000001,7.407824,0,1,32
-12.362747,7.861057,0,1,54
-12.359213,9.129764,0,1,66
-12.344176,14.3875,0,1,73
-12.343788,10.596739,0,1,36
-12.334996,12.890372,0,1,50
-12.331288,11.927546,0,1,60
-12.330933,10.303315,0,1,57
-12.330387,7.778551,1,1,50
-12.329849,12.00222,0,1,64
-12.327714,7.639955,0,1,45
-12.325342,14.819459,0,1,55
-12.322327,8.909909,0,1,96
-12.321804,10.89118,0,1,14
-12.315428,11.115124,0,1,5
-12.31416,11.250673,0,1,13
-12.313431,12.533884,0,1,42
-12.312722,11.313935,1,1,9
-12.310905,12.538396,0,1,38
-12.310315,11.807554,0,1,40
